Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
1569648	K58	Irritable bowel syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569763	L12.3	Acquired epidermolysis bullosa	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569967	M05.0	Felty's syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569968	M05.01	Felty's syndrome, shoulder	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569969	M05.02	Felty's syndrome, elbow	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569970	M05.03	Felty's syndrome, wrist	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569971	M05.04	Felty's syndrome, hand	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569972	M05.05	Felty's syndrome, hip	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569973	M05.06	Felty's syndrome, knee	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1569974	M05.07	Felty's syndrome, ankle and foot	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570360	M20	Acquired deformities of fingers and toes	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570364	M20.1	Hallux valgus (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570366	M20.3	Hallux varus (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570367	M20.4	Other hammer toe(s) (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570368	M20.5	Other deformities of toe(s) (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570369	M20.5X	Other deformities of toe(s) (acquired)	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570370	M20.6	Acquired deformities of toe(s), unspecified	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570371	M21	Other acquired deformities of limbs	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570390	M21.3	Wrist or foot drop (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570391	M21.33	Wrist drop (acquired)	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570392	M21.37	Foot drop (acquired)	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570393	M21.4	Flat foot [pes planus] (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570394	M21.5	Acquired clawhand, clubhand, clawfoot and clubfoot	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570395	M21.51	Acquired clawhand	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570396	M21.53	Acquired clawfoot	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570397	M21.6	Other acquired deformities of foot	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570398	M21.6X	Other acquired deformities of foot	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570399	M21.7	Unequal limb length (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570400	M21.72	Unequal limb length (acquired), humerus	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570401	M21.73	Unequal limb length (acquired), ulna and radius	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570402	M21.75	Unequal limb length (acquired), femur	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570403	M21.76	Unequal limb length (acquired), tibia and fibula	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570404	M21.8	Other specified acquired deformities of limbs	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570405	M21.82	Other specified acquired deformities of upper arm	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570406	M21.83	Other specified acquired deformities of forearm	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570407	M21.85	Other specified acquired deformities of thigh	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570408	M21.86	Other specified acquired deformities of lower leg	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570409	M21.9	Unspecified acquired deformity of limb and hand	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570410	M21.92	Unspecified acquired deformity of upper arm	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570411	M21.93	Unspecified acquired deformity of forearm	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570412	M21.94	Unspecified acquired deformity of hand	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570413	M21.95	Unspecified acquired deformity of thigh	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570414	M21.96	Unspecified acquired deformity of lower leg	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570622	M35.0	Sjogren syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570630	M40.3	Flatback syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570664	M47.0	Anterior spinal and vertebral artery compression syndromes	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570665	M47.01	Anterior spinal artery compression syndromes	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570666	M47.02	Vertebral artery compression syndromes	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570912	M67.0	Short Achilles tendon (acquired)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1570937	M67.5	Plica syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571034	M75.4	Impingement syndrome of shoulder	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571042	M76.3	Iliotibial band syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571048	M76.81	Anterior tibial syndrome	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571065	M79.A	Nontraumatic compartment syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571066	M79.A1	Nontraumatic compartment syndrome of upper extremity	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571067	M79.A2	Nontraumatic compartment syndrome of lower extremity	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571447	M95	Other acquired deformities of musculoskeletal system and connective tissue	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571469	N00	Acute nephritic syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571470	N01	Rapidly progressive nephritic syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571472	N03	Chronic nephritic syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571473	N04	Nephrotic syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571474	N05	Unspecified nephritic syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571506	N34	Urethritis and urethral syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571572	N83.3	Acquired atrophy of ovary and fallopian tube	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571705	O26.5	Maternal hypotension syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571814	O43.0	Placental transfusion syndromes	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571815	O43.01	Fetomaternal placental transfusion syndrome	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571816	O43.02	Fetus-to-fetus placental transfusion syndrome	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1571918	O98.71	Human immunodeficiency virus [HIV] disease complicating pregnancy	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572052	Q07.0	Arnold-Chiari syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572168	Q86	Congenital malformation syndromes due to known exogenous causes, not elsewhere classified	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572169	Q87	Other specified congenital malformation syndromes affecting multiple systems	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572170	Q87.4	Marfan syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572171	Q87.41	Marfan syndrome with cardiovascular manifestations	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572172	Q87.8	Other specified congenital malformation syndromes, not elsewhere classified	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572175	Q90	Down syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572182	Q96	Turner's syndrome	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572266	R65.1	Systemic inflammatory response syndrome (SIRS) of non-infectious origin	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572518	S14.12	Central cord syndrome of cervical spinal cord	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572519	S14.13	Anterior cord syndrome of cervical spinal cord	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572520	S14.14	Brown-Sequard syndrome of cervical spinal cord	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572644	S24.13	Anterior cord syndrome of thoracic spinal cord	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1572645	S24.14	Brown-Sequard syndrome of thoracic spinal cord	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1575173	T79.A	Traumatic compartment syndrome	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1575174	T79.A1	Traumatic compartment syndrome of upper extremity	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1575175	T79.A2	Traumatic compartment syndrome of lower extremity	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576239	Z89	Acquired absence of limb	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576240	Z89.0	Acquired absence of thumb and other finger(s)	4-char nonbill code	Observation	ICD10CM	Valid	Non-standard
1576241	Z89.01	Acquired absence of thumb	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576242	Z89.02	Acquired absence of other finger(s)	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576243	Z89.1	Acquired absence of hand and wrist	4-char nonbill code	Observation	ICD10CM	Valid	Non-standard
1576244	Z89.11	Acquired absence of hand	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576245	Z89.12	Acquired absence of wrist	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576246	Z89.2	Acquired absence of upper limb above wrist	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576247	Z89.20	Acquired absence of upper limb, unspecified level	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576248	Z89.21	Acquired absence of upper limb below elbow	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576249	Z89.22	Acquired absence of upper limb above elbow	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576250	Z89.23	Acquired absence of shoulder	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576251	Z89.4	Acquired absence of toe(s), foot, and ankle	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576252	Z89.41	Acquired absence of great toe	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576253	Z89.42	Acquired absence of other toe(s)	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576254	Z89.43	Acquired absence of foot	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576255	Z89.44	Acquired absence of ankle	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576256	Z89.5	Acquired absence of leg below knee	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576257	Z89.6	Acquired absence of leg above knee	4-char nonbill code	Observation	ICD10CM	Valid	Non-standard
1576258	Z89.61	Acquired absence of leg above knee	5-char nonbill code	Observation	ICD10CM	Valid	Non-standard
1576259	Z89.62	Acquired absence of hip	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576260	Z90	Acquired absence of organs, not elsewhere classified	3-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576261	Z90.0	Acquired absence of part of head and neck	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576262	Z90.41	Acquired absence of pancreas	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576263	Z90.7	Acquired absence of genital organ(s)	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576264	Z90.71	Acquired absence of cervix and uterus	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576265	Z90.72	Acquired absence of ovaries	5-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1576266	Z90.8	Acquired absence of other organs	4-char nonbill code	Condition	ICD10CM	Valid	Non-standard
1595658	P02.70	Newborn affected by fetal inflammatory response syndrome	5-char billing code	Condition	ICD10CM	Valid	Non-standard
1595688	Q93.51	Angelman syndrome	5-char billing code	Condition	ICD10CM	Valid	Non-standard
1595690	Q93.82	Williams syndrome	5-char billing code	Condition	ICD10CM	Valid	Non-standard
3519153	1032681000000109	Locked in syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3519199	298751000000106	Primary acquired melanosis of conjunctiva with atypia	Disorder	Condition	SNOMED	Invalid	Non-standard
3519200	298761000000109	Primary acquired melanosis of conjunctiva without atypia	Disorder	Condition	SNOMED	Invalid	Non-standard
3519572	550891000000106	Human immunodeficiency virus resulting in other disease	Disorder	Condition	SNOMED	Invalid	Non-standard
3519947	583611000000100	Cauda equina syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3520339	605751000000104	Maternal hypotension syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3520467	615541000000109	HIV disease resulting in other types of non-Hodgkin's lymphoma	Disorder	Condition	SNOMED	Invalid	Non-standard
3520507	620381000000109	Nephritis, nephrosis and nephrotic syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3520529	622611000000105	Other cervical syndromes	Disorder	Condition	SNOMED	Invalid	Non-standard
3520532	622641000000106	Other cervical syndromes NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3520741	639721000000103	Myasthenic syndrome due to other malignancy	Disorder	Condition	SNOMED	Invalid	Non-standard
3520865	654851000000103	Acquired talipes NEC	Disorder	Condition	SNOMED	Invalid	Non-standard
3520866	654881000000109	Acquired limb deformity NEC	Disorder	Condition	SNOMED	Invalid	Non-standard
3520884	657721000000109	Other dwarfing syndromes NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3520885	657731000000106	Other lethal retarded ossification syndromes	Disorder	Condition	SNOMED	Invalid	Non-standard
3520890	657841000000109	Hyperkinetic syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3521039	667601000000101	Other arthrogryposis syndromes	Disorder	Condition	SNOMED	Invalid	Non-standard
3521210	692141000000106	Adult maltreatment syndrome NOS	Clinical Finding	Observation	SNOMED	Invalid	Non-standard
3521299	749831000000104	Hospital acquired pressure ulcer	Disorder	Condition	SNOMED	Invalid	Non-standard
3521300	749841000000108	Nursing home acquired pressure ulcer	Disorder	Condition	SNOMED	Invalid	Non-standard
3521301	749851000000106	Community hospital acquired pressure ulcer	Disorder	Condition	SNOMED	Invalid	Non-standard
3521315	751381000000109	Cheiro-oral syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3521344	756291000000106	Small bowel bacterial overgrowth syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3521574	907191000000100	HIV 1 nucleic acid detection assay	Procedure	Measurement	SNOMED	Invalid	Non-standard
3521627	928191000000105	Irritable bowel syndrome characterised by alternating bowel habit	Disorder	Condition	SNOMED	Invalid	Non-standard
3521628	928201000000107	Irritable bowel syndrome characterised by constipation	Disorder	Condition	SNOMED	Invalid	Non-standard
3521671	934511000000100	HIV (Human immunodeficiency virus) 1 provirus DNA (deoxyribonucleic acid) detection assay	Procedure	Measurement	SNOMED	Invalid	Non-standard
3521672	934551000000101	HIV 1 ribonucleic acid detection assay	Procedure	Measurement	SNOMED	Invalid	Non-standard
3521681	938931000000108	Elongated styloid process syndrome	Clinical Finding	Observation	SNOMED	Invalid	Non-standard
3521823	871552002	Detection of SARS-CoV-2 antibody	Observable Entity	Measurement	SNOMED	Valid	Non-standard
3521824	871745001	Postprandial distress syndrome	Disorder	Condition	SNOMED	Valid	Standard
3522340	41181000000108	Delusional misidentification syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522473	43811000000109	Metabolic syndrome X	Undefined	Observation	SNOMED	Invalid	Non-standard
3522481	43931000000105	Androgen resistance syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522483	43951000000103	Delusional misidentification syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522492	44061000000102	Asymmetrical crying face syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522493	44071000000109	Smith-Magenis syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522494	44081000000106	Pena-Shokeir syndrome type I	Undefined	Observation	SNOMED	Invalid	Non-standard
3522500	44131000000106	Pena-Shokeir syndrome type I	Disorder	Condition	SNOMED	Invalid	Non-standard
3522582	46011000000106	Smith-Magenis syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3522664	50251000000104	Androgen resistance syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522666	50301000000106	Nicolaides-Baraitser syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522807	78531000000107	Delusional misidentification syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522814	78601000000102	Severe acute respiratory syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522818	78651000000101	Stickler syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522933	83121000000104	Metabolic syndrome X	Undefined	Observation	SNOMED	Invalid	Non-standard
3522941	83301000000105	Delusional misidentification syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522947	83381000000100	Severe acute respiratory syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3522949	83431000000106	Asymmetrical crying face syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523021	88011000000100	Drug monitoring not required	Undefined	Observation	SNOMED	Invalid	Non-standard
3523071	95191000000101	Suspected Downs syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523160	99171000000102	Insulin autoimmune syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523163	99201000000101	Polycystic ovary syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523184	100061000000106	Suspected Downs syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523260	104151000000100	Upper airway resistance syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523361	164431000000102	H/O: neonatal abstinence syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523530	171711000000108	H/O: neonatal abstinence syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523638	176331000000107	Acute coronary syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523657	176521000000101	Hajdu-Cheney syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523658	176531000000104	Acquired radial deviation of hand	Undefined	Observation	SNOMED	Invalid	Non-standard
3523660	176551000000106	Tethered cord syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3523663	176601000000109	Neonatal Abstinence Syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3524052	192691000000105	Burning mouth syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3524252	212721000000104	Cardiac syndrome X	Undefined	Observation	SNOMED	Invalid	Non-standard
3524315	214531000000102	Acquired renal artery stenosis	Undefined	Observation	SNOMED	Invalid	Non-standard
3524334	215081000000108	Moulded baby syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3524348	215651000000109	Lujan-Fryns syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3524463	218691000000106	Human immunodeficiency virus contact	Undefined	Observation	SNOMED	Invalid	Non-standard
3524464	218701000000106	Human immunodeficiency virus contact	Undefined	Observation	SNOMED	Invalid	Non-standard
3524597	228461000000109	Therapeutic percutaneous operations for twin-twin transfusion	Procedure	Procedure	SNOMED	Invalid	Non-standard
3524801	248151000000104	Tumour necrosis factor receptor associated periodic syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3525240	259041000000105	Biventricular repair of hypoplastic left heart syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3526023	272521000000102	Delivery of rehabilitation for pain syndromes	Undefined	Observation	SNOMED	Invalid	Non-standard
3526052	274971000000100	Tumor necrosis factor receptor associated periodic syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3526079	276641000000109	Birt Hogg Dube syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3526549	290571000000108	Endoscopic serial drainage of amniotic fluid for twin-twin transfusion syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3526550	290581000000105	Percutaneous serial drainage of amniotic fluid for twin-twin transfusion syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3526655	292541000000101	Birt Hogg Dube syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3526875	307851000000106	Postural orthostatic tachycardia syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3526926	309471000000109	Complex regional pain syndrome type II	Undefined	Observation	SNOMED	Invalid	Non-standard
3527341	325741000000102	11q partial monosomy syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3527736	338221000000107	11q partial monosomy syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3527737	338231000000109	Weaver syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3527775	339971000000107	People with human immunodeficiency virus or acquired immune deficiency syndrome	Admin Concept	Type Concept	SNOMED	Invalid	Non-standard
3527808	341521000000103	Muenke syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3527810	341611000000108	Brugada syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3527847	344201000000106	Lenz microphthalmia syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3528135	349651000000108	Offering opportunity to acquire knowledge	Undefined	Observation	SNOMED	Invalid	Non-standard
3528473	368831000000104	Panayiotopoulos syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528479	368901000000102	Brugada syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528489	369031000000103	Congenital bilateral perisylvian syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528490	369041000000107	Aicardi syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528491	369051000000105	Lenz microphthalmia syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528494	369091000000102	Simpson-Golabi-Behmel syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528496	369111000000107	[D]Fowler's syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528497	369121000000101	Muscle crush syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3528628	375081000000108	Muir-Torre syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3528929	414271000000101	[X]Unspecified nephritic syndrome, diffuse mesangial proliferative glomerulonephritis	Disorder	Condition	SNOMED	Invalid	Non-standard
3529037	432111000000104	[X] (Mental and behavioural disorders due to use of alcohol: residual and late-onset psychotic disorder) or (chronic alcoholic brain syndrome [& dementia NOS])	Disorder	Condition	SNOMED	Invalid	Non-standard
3529133	448261000124100	Iliotibial band friction syndrome of right knee	Disorder	Condition	SNOMED	Invalid	Non-standard
3529151	453051000000109	Syndrome of agenesis of abdominal muscles (Prune belly syndrome) associated with renal failure - EDTA (European Dialysis and Transplant Association)	Disorder	Condition	SNOMED	Invalid	Non-standard
3529190	456591000000101	[X]Unspecified nephritic syndrome, diffuse endocapillary proliferative glomerulonephritis	Disorder	Condition	SNOMED	Invalid	Non-standard
3529239	467251000000104	[X] (Mental and behavioural disorders due to use of alcohol: dependence syndrome) or (chronic alcoholism [& (addiction) or (dipsomania)])	Disorder	Condition	SNOMED	Invalid	Non-standard
3529242	467411000000104	[X] Enduring personality changes: [other] or [chronic pain personality syndrome]	Disorder	Condition	SNOMED	Invalid	Non-standard
3529256	467901000000107	[X]Immunodeficiency associated with major defect, unspecified	Disorder	Condition	SNOMED	Invalid	Non-standard
3529326	480621000000108	Severe chronic fatigue syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3529627	491261000000105	PEHO (progressive encephalopathy with oedema, hypsarrhythmia and optic atrophy) syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3529628	491271000000103	Diurnal dystonia	Undefined	Observation	SNOMED	Invalid	Non-standard
3529629	491281000000101	Mild chronic fatigue syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3529630	491291000000104	Moderate chronic fatigue syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3529638	491391000000107	Acquired calyceal diverticulum	Undefined	Observation	SNOMED	Invalid	Non-standard
3529643	491441000000108	Fibromyalgia	Undefined	Observation	SNOMED	Invalid	Non-standard
3529644	491451000000106	Angelman's syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3529671	492111000000107	Allgrove syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3530007	509731000000102	Compartment syndrome	Undefined	Observation	SNOMED	Invalid	Non-standard
3530037	510511000000105	Human immunodeficiency virus positive general health check service declined - enhanced services administration	Undefined	Observation	SNOMED	Invalid	Non-standard
3530038	510521000000104	Human immunodeficiency virus positive general health check service declined - enhanced services administration	Undefined	Observation	SNOMED	Invalid	Non-standard
3530072	511951000000109	Newborn hearing screening programme completed, clear response no follow-up required	Context-dependent	Observation	SNOMED	Invalid	Non-standard
3530073	511961000000107	Newborn hearing screening programme completed, clear response targeted follow-up required	Context-dependent	Observation	SNOMED	Invalid	Non-standard
3530079	512161000000103	Newborn hearing screening programme completed, no clear response in both ears follow-up required	Context-dependent	Observation	SNOMED	Invalid	Non-standard
3530104	513071000000102	Nance-Horan syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3530397	522591000000109	Nephropathy due to acquired urinary tract obstruction	Disorder	Condition	SNOMED	Invalid	Non-standard
3530451	523421000000104	Frasier syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3530467	525221000000104	Glucose transporter protein type 1 deficiency syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3530479	525821000000100	Pacemaker twiddler's syndrome	Disorder	Condition	SNOMED	Invalid	Non-standard
3530729	530531000000107	Specified syndromes NEC involving skin anomalies	Disorder	Condition	SNOMED	Invalid	Non-standard
3531374	540111000000109	Psychogenic syndromes NEC	Disorder	Condition	SNOMED	Invalid	Non-standard
3533066	567011000000103	Arthropathy in Behcet's syndrome of unspecified site	Disorder	Condition	SNOMED	Invalid	Non-standard
3533649	577001000000106	Acquired human immunodeficiency virus infection syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3533795	579781000000107	Other specified acquired coagulation factor deficiency	Disorder	Condition	SNOMED	Invalid	Non-standard
3534086	583771000000101	Acute febrile mucocutaneous lymph node syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3534146	584571000000106	Other acquired limb deformity	Disorder	Condition	SNOMED	Invalid	Non-standard
3534147	584581000000108	Acquired forearm deformity, unspecified	Disorder	Condition	SNOMED	Invalid	Non-standard
3534194	585291000000107	Acquired hypothyroidism NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3534708	593531000000106	Sexually acquired reactive arthropathy of unspecified site	Disorder	Condition	SNOMED	Invalid	Non-standard
3534770	594521000000106	Sexually acquired reactive arthropathy of other specified site	Disorder	Condition	SNOMED	Invalid	Non-standard
3534881	596511000000108	Congenital malformation syndrome with metabolic disturbance NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3534921	597191000000108	Turner's syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3534989	598241000000107	Arthropathy in Behcet's syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3535018	598961000000103	Partial trisomy syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
3535138	600661000000102	Raynaud's syndrome NOS	Disorder	Condition	SNOMED	Invalid	Non-standard
