Id	Code	Name	Standard Class	Domain	Vocab	Validity	Concept
4287999	69408002	Gorlin syndrome	Disorder	Condition	SNOMED	Valid	Standard
4288534	396198006	Small cell carcinoma of prostate	Disorder	Condition	SNOMED	Invalid	Non-standard
4290848	400031009	Juvenile xanthogranuloma	Disorder	Condition	SNOMED	Valid	Standard
4290976	400130008	Temporal arteritis	Disorder	Condition	SNOMED	Valid	Standard
4291143	402494003	Basal cell carcinoma of lower eyelid	Disorder	Condition	SNOMED	Valid	Standard
4291144	402496001	Basal cell carcinoma of lateral canthus	Disorder	Condition	SNOMED	Valid	Standard
4291145	402515003	Basal cell carcinoma of anterior chest	Disorder	Condition	SNOMED	Valid	Standard
4291146	402528005	Basal cell carcinoma - keratotic	Disorder	Condition	SNOMED	Valid	Standard
4291147	402530007	Basal cell carcinoma with matrical differentiation	Disorder	Condition	SNOMED	Valid	Standard
4291148	402537005	Metastatic basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Non-standard
4291149	402539008	Basal cell carcinoma recurrent following excision	Disorder	Condition	SNOMED	Valid	Standard
4291454	402818009	Basal cell carcinoma of nose	Disorder	Condition	SNOMED	Valid	Standard
4292378	402495002	Basal cell carcinoma of medial canthus	Disorder	Condition	SNOMED	Valid	Standard
4292379	402503002	Basal cell carcinoma of nasal columella	Disorder	Condition	SNOMED	Valid	Standard
4292380	402504008	Basal cell carcinoma of nasolabial groove	Disorder	Condition	SNOMED	Valid	Standard
4292381	402507001	Basal cell carcinoma of cheek	Disorder	Condition	SNOMED	Valid	Standard
4292382	402516002	Basal cell carcinoma of abdomen	Disorder	Condition	SNOMED	Valid	Standard
4292383	402517006	Basal cell carcinoma of upper back	Disorder	Condition	SNOMED	Valid	Standard
4292384	402520003	Basal cell carcinoma of hand	Disorder	Condition	SNOMED	Valid	Standard
4292385	402531006	Basal cell carcinoma with granular cell change	Disorder	Condition	SNOMED	Valid	Standard
4292386	402544001	Basal cell carcinoma - first recurrence	Disorder	Condition	SNOMED	Valid	Standard
4292387	402545000	Basal cell carcinoma - second recurrence	Disorder	Condition	SNOMED	Valid	Standard
4294416	402820007	Basal cell carcinoma of ear	Disorder	Condition	SNOMED	Valid	Standard
4294433	402878003	Germ cell tumor	Disorder	Condition	SNOMED	Valid	Standard
4295614	403862005	Plane basal cell papilloma	Disorder	Condition	SNOMED	Valid	Standard
4295615	403864006	Basal cell papilloma solid (acanthotic) type	Disorder	Condition	SNOMED	Valid	Standard
4295623	403890009	Squamous cell carcinoma of vulva due to lichen sclerosus	Disorder	Condition	SNOMED	Valid	Standard
4295624	403894000	Squamous cell carcinoma of skin of ear	Disorder	Condition	SNOMED	Valid	Standard
4295625	403896003	Squamous cell carcinoma of hand	Disorder	Condition	SNOMED	Valid	Standard
4295626	403909004	Pigmented basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4296498	403468003	Squamous cell carcinoma of penis	Disorder	Condition	SNOMED	Valid	Standard
4297182	403910009	Circumscribed solid basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4297183	403913006	Sclerosing morpheic basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4297184	403918002	Basal cell carcinoma of glabella	Disorder	Condition	SNOMED	Valid	Standard
4297185	403919005	Basal cell carcinoma of upper eyelid	Disorder	Condition	SNOMED	Valid	Standard
4297329	404006002	Clear cell histiocytoma of skin	Disorder	Condition	SNOMED	Valid	Standard
4297330	404007006	Granular cell histiocytoma of skin	Disorder	Condition	SNOMED	Valid	Standard
4297331	404009009	Dermatofibrosarcoma protuberans with granular cell change	Disorder	Condition	SNOMED	Valid	Standard
4297338	404055006	Spindle cell rhabdomyosarcoma	Disorder	Condition	SNOMED	Valid	Standard
4297342	404070007	Round cell liposarcoma	Disorder	Condition	SNOMED	Invalid	Non-standard
4297343	404073009	Spindle cell liposarcoma	Disorder	Condition	SNOMED	Valid	Standard
4297358	404144008	Primary cutaneous diffuse large cell B-cell lymphoma	Disorder	Condition	SNOMED	Valid	Standard
4297665	402508006	Basal cell carcinoma of chin	Disorder	Condition	SNOMED	Valid	Standard
4297666	402509003	Basal cell carcinoma of neck	Disorder	Condition	SNOMED	Valid	Standard
4297667	402521004	Basal cell carcinoma of upper extremity	Disorder	Condition	SNOMED	Valid	Standard
4297668	402523001	Basal cell carcinoma of truncal skin	Disorder	Condition	SNOMED	Valid	Standard
4297669	402524007	Basal cell carcinoma - adamantinoid	Disorder	Condition	SNOMED	Valid	Standard
4297670	402526009	Basal cell carcinoma - follicular	Disorder	Condition	SNOMED	Valid	Standard
4297671	402527000	Basal cell carcinoma - infiltrative	Disorder	Condition	SNOMED	Valid	Standard
4297672	402542002	Basal cell carcinoma recurrent following cryosurgery	Disorder	Condition	SNOMED	Valid	Standard
4297673	402543007	Basal cell carcinoma recurrent following radiotherapy	Disorder	Condition	SNOMED	Valid	Standard
4297674	402546004	Basal cell carcinoma - third recurrence	Disorder	Condition	SNOMED	Valid	Standard
4297711	384757006	pTX: Primary tumor cannot be assessed, or tumor proven by the presence of malignant cells in sputum or bronchial washings but not visualized by imaging or bronchoscopy (lung)	Clinical Finding	Condition	SNOMED	Invalid	Non-standard
4297796	402549006	Deep penetrating melanocytic nevus	Disorder	Condition	SNOMED	Valid	Standard
4298019	403866008	Basal cell papilloma reticulated (adenoid) type	Disorder	Condition	SNOMED	Valid	Standard
4298020	403867004	Basal cell papilloma clonal type	Disorder	Condition	SNOMED	Valid	Standard
4298026	403892001	Squamous cell carcinoma of skin of face	Disorder	Condition	SNOMED	Valid	Standard
4298027	403895004	Squamous cell carcinoma of foot	Disorder	Condition	SNOMED	Valid	Standard
4298028	403898002	Squamous cell carcinoma of skin of lower extremity	Disorder	Condition	SNOMED	Valid	Standard
4298029	403902008	Adenosquamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4298030	403904009	Verrucous squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4298031	403911008	Nodulo-ulcerative basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4298032	403915004	Basal cell carcinoma of scalp	Disorder	Condition	SNOMED	Valid	Standard
4298033	403916003	Basal cell carcinoma of forehead	Disorder	Condition	SNOMED	Valid	Standard
4298036	403934004	Clear cell syringoma	Disorder	Condition	SNOMED	Valid	Standard
4298127	403940006	Clear cell eccrine hidradenocarcinoma	Disorder	Condition	SNOMED	Valid	Standard
4298142	403994001	Giant cell storiform collagenoma	Disorder	Condition	SNOMED	Valid	Standard
4298147	404010004	Dermatofibrosarcoma protuberans with giant cell fibroblastoma	Disorder	Condition	SNOMED	Valid	Standard
4298154	404041003	Malignant granular cell tumor	Disorder	Condition	SNOMED	Valid	Standard
4298739	402817004	Squamous cell carcinoma of nail apparatus	Disorder	Condition	SNOMED	Valid	Standard
4298740	402819001	Basal cell carcinoma of skin of lip	Disorder	Condition	SNOMED	Valid	Standard
4299137	404100005	Inflammatory pseudotumor of the skin	Disorder	Condition	SNOMED	Valid	Standard
4299150	404135007	Angiocentric NK/T-cell malignant lymphoma involving skin	Disorder	Condition	SNOMED	Valid	Standard
4299273	404172001	Mast cell leukemia affecting skin	Disorder	Condition	SNOMED	Valid	Standard
4299416	402518001	Basal cell carcinoma of lower back	Disorder	Condition	SNOMED	Valid	Standard
4299417	402519009	Basal cell carcinoma of face	Disorder	Condition	SNOMED	Valid	Standard
4299418	402522006	Basal cell carcinoma of lower extremity	Disorder	Condition	SNOMED	Valid	Standard
4299419	402525008	Basal cell carcinoma - adenoid	Disorder	Condition	SNOMED	Valid	Standard
4299420	402532004	Basal cell carcinoma with monster cells	Disorder	Condition	SNOMED	Valid	Standard
4299421	402533009	Basal cell carcinoma with sebaceous differentiation	Disorder	Condition	SNOMED	Valid	Standard
4299422	402534003	Basal cell carcinoma with signet ring change	Disorder	Condition	SNOMED	Valid	Standard
4299423	402536001	Basal cell carcinoma - primary	Disorder	Condition	SNOMED	Valid	Standard
4299424	402538000	Recurrent basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4299425	402540005	Basal cell carcinoma recurrent following Mohs' excision	Disorder	Condition	SNOMED	Valid	Standard
4299426	402541009	Basal cell carcinoma recurrent following curettage	Disorder	Condition	SNOMED	Valid	Standard
4299427	402547008	Basal cell carcinoma - multiple recurrences (more than three times)	Disorder	Condition	SNOMED	Valid	Standard
4299430	402561003	Malignant melanoma of soft tissues	Disorder	Condition	SNOMED	Valid	Standard
4299996	403712008	PUVA therapy-associated basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300118	402815007	Squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300119	402816008	Squamous cell carcinoma of anogenital area	Disorder	Condition	SNOMED	Valid	Standard
4300207	402883006	Non-Langerhans cell histiocytic dermatosis	Disorder	Condition	SNOMED	Valid	Standard
4300555	403891008	Squamous cell carcinoma of scalp	Disorder	Condition	SNOMED	Valid	Standard
4300556	403893006	Squamous cell carcinoma of forehead	Disorder	Condition	SNOMED	Valid	Standard
4300557	403899005	Squamous cell carcinoma of skin of trunk	Disorder	Condition	SNOMED	Valid	Standard
4300558	403901001	Acantholytic squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300559	403903003	Signet ring squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300560	403905005	Multiple squamous cell carcinomata	Disorder	Condition	SNOMED	Valid	Standard
4300563	403912001	Cystic basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300564	403914000	Superficial basal cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300565	403917007	Basal cell carcinoma of temple	Disorder	Condition	SNOMED	Valid	Standard
4300566	403922007	Balloon cell malignant melanoma	Disorder	Condition	SNOMED	Valid	Standard
4300572	403944002	Small cell eccrine carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4300681	404047004	Cutaneous leiomyosarcoma with granular cell change	Disorder	Condition	SNOMED	Valid	Standard
4300700	404132005	Pleomorphic small/medium-sized cell cutaneous T-cell lymphoma	Disorder	Condition	SNOMED	Invalid	Non-standard
4300703	404146005	Primary cutaneous diffuse large cell B-cell lymphoma of the leg	Disorder	Condition	SNOMED	Invalid	Non-standard
4300785	404162004	Solitary reticulohistiocytoma	Disorder	Condition	SNOMED	Valid	Standard
4300789	404168000	Undetermined cell histiocytosis	Disorder	Condition	SNOMED	Valid	Standard
4301283	403713003	PUVA therapy-associated squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4301419	403863000	Multiple basal cell papillomata	Disorder	Condition	SNOMED	Valid	Standard
4301420	403865007	Basal cell papilloma hyperkeratotic type	Disorder	Condition	SNOMED	Valid	Standard
4301421	403868009	Eruptive basal cell papillomata	Disorder	Condition	SNOMED	Valid	Standard
4301426	403887003	Bowen's disease, clear cell	Disorder	Condition	SNOMED	Valid	Standard
4301427	403897007	Squamous cell carcinoma of upper extremity	Disorder	Condition	SNOMED	Valid	Standard
4301428	403900000	Spindle cell squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4301510	403906006	Metastatic squamous cell carcinoma	Disorder	Condition	SNOMED	Valid	Standard
4301511	403923002	Spindle cell malignant melanoma	Disorder	Condition	SNOMED	Valid	Standard
4301522	403967000	Spindle cell hemangioma	Disorder	Condition	SNOMED	Valid	Standard
4301537	404012007	Atypical fibroxanthoma - spindle cell type	Disorder	Condition	SNOMED	Valid	Standard
4301635	404016005	Giant cell malignant fibrous histiocytoma of skin	Disorder	Condition	SNOMED	Valid	Standard
4301640	404035005	Granular cell tumor	Disorder	Condition	SNOMED	Valid	Standard
4301649	404058008	Spindle cell lipoma	Disorder	Condition	SNOMED	Valid	Standard
4301651	404064001	Hibernoma	Disorder	Condition	SNOMED	Valid	Standard
4301661	404109006	Follicular mucinosis type mycosis fungoides	Disorder	Condition	SNOMED	Valid	Standard
4301669	404145009	Primary cutaneous anaplastic large cell B-cell lymphoma	Disorder	Condition	SNOMED	Invalid	Non-standard
4301670	404150003	Mantle cell B-cell lymphoma (nodal/systemic with skin involvement)	Disorder	Condition	SNOMED	Invalid	Non-standard
4301765	78473004	Gene re-arrangement, beta chain, T cell antigen receptor	Clinical Finding	Condition	SNOMED	Valid	Standard
4301782	404160007	Langerhans cell histiocytosis - Hashimoto-Pritzker type	Disorder	Condition	SNOMED	Valid	Standard
4302482	419240004	Squamous cell carcinoma of mucous membrane of upper lip	Disorder	Condition	SNOMED	Valid	Standard
4305070	386776005	Abnormal pituitary luteinizing hormone	Clinical Finding	Condition	SNOMED	Valid	Standard
4306106	165518003	Neutrophilia	Clinical Finding	Condition	SNOMED	Valid	Standard
4306262	165547005	Blast cells present	Clinical Finding	Condition	SNOMED	Valid	Standard
4306331	422378004	Squamous cell carcinoma of bridge of nose	Disorder	Condition	SNOMED	Valid	Standard
4306409	165657000	RBC folate borderline	Clinical Finding	Condition	SNOMED	Invalid	Non-standard
4307118	423050000	Large cell carcinoma of lung, TNM stage 2	Disorder	Condition	SNOMED	Valid	Standard
4307263	423158009	Hurthle cell carcinoma of thyroid	Disorder	Condition	SNOMED	Valid	Standard
4307538	423463003	Basal cell carcinoma of back	Disorder	Condition	SNOMED	Valid	Standard
4307574	422572002	Squamous cell carcinoma of chin	Disorder	Condition	SNOMED	Valid	Standard
4307708	422676009	Squamous cell carcinoma of ala nasi	Disorder	Condition	SNOMED	Valid	Standard
4307861	423506005	Squamous cell carcinoma of external auditory canal	Disorder	Condition	SNOMED	Valid	Standard
4308005	423700001	Squamous cell carcinoma of auricle of ear	Disorder	Condition	SNOMED	Valid	Standard
4308479	423121009	Non-small cell carcinoma of lung, TNM stage 4	Disorder	Condition	SNOMED	Valid	Standard
4308621	423284006	Squamous cell carcinoma of skin of neck	Disorder	Condition	SNOMED	Valid	Standard
4308629	423325007	Basal cell carcinoma of external auditory canal	Disorder	Condition	SNOMED	Valid	Standard
4309225	422599000	Squamous cell carcinoma of back	Disorder	Condition	SNOMED	Valid	Standard
4309248	422691006	Squamous cell carcinoma of nasopharynx	Disorder	Condition	SNOMED	Valid	Standard
4309545	423464009	Squamous cell carcinoma of oropharynx	Disorder	Condition	SNOMED	Valid	Standard
4310162	424954002	Undifferentiated large cell carcinomatosis	Disorder	Condition	SNOMED	Valid	Non-standard
4310268	85273005	Impaired intestinal epithelial cell transport of fats	Clinical Finding	Condition	SNOMED	Valid	Standard
4310448	423295000	Squamous cell carcinoma of lung, TNM stage 1	Disorder	Condition	SNOMED	Valid	Standard
4310478	391561002	T cell subsets	Clinical Finding	Condition	SNOMED	Valid	Standard
4310595	424052001	Small cell carcinoma carcinomatosis	Disorder	Condition	SNOMED	Valid	Non-standard
4310703	424132000	Non-small cell carcinoma of lung, TNM stage 1	Disorder	Condition	SNOMED	Valid	Standard
4311483	93887003	Primary malignant neoplasm of mastoid air cells	Disorder	Condition	SNOMED	Valid	Standard
4311712	424750001	Signet-ring cells present, comprising less than 50 percent of malignant cells	Clinical Finding	Condition	SNOMED	Valid	Standard
4311997	422968005	Non-small cell carcinoma of lung, TNM stage 3	Disorder	Condition	SNOMED	Valid	Standard
4312274	425376008	Squamous cell carcinoma of lung, TNM stage 4	Disorder	Condition	SNOMED	Valid	Standard
4312370	423896007	Squamous cell carcinoma of tip of nose	Disorder	Condition	SNOMED	Valid	Standard
4312768	424970000	Large cell carcinoma of lung, TNM stage 3	Disorder	Condition	SNOMED	Valid	Standard
4312923	425303004	Squamous cell carcinomatosis	Disorder	Condition	SNOMED	Valid	Non-standard
4313200	423468007	Squamous cell carcinoma of lung, TNM stage 2	Disorder	Condition	SNOMED	Valid	Standard
4313228	94687005	Mixed cell type lymphosarcoma of intrapelvic lymph nodes	Disorder	Condition	SNOMED	Valid	Standard
4313229	94688000	Mixed cell type lymphosarcoma of intrathoracic lymph nodes	Disorder	Condition	SNOMED	Valid	Standard
4313482	424666005	Basal cell carcinoma of auricle of ear	Disorder	Condition	SNOMED	Valid	Standard
4313634	423535002	Basal cell carcinoma of chest wall	Disorder	Condition	SNOMED	Valid	Standard
4313751	423600008	Large cell carcinoma of lung, TNM stage 4	Disorder	Condition	SNOMED	Valid	Standard
4313791	94404007	Metastatic malignant neoplasm to mastoid air cells	Disorder	Condition	SNOMED	Valid	Non-standard
4314040	424938000	Large cell carcinoma of lung, TNM stage 1	Disorder	Condition	SNOMED	Valid	Standard
4314172	425048006	Non-small cell carcinoma of lung, TNM stage 2	Disorder	Condition	SNOMED	Valid	Standard
4314201	94686001	Mixed cell type lymphosarcoma of intra-abdominal lymph nodes	Disorder	Condition	SNOMED	Valid	Standard
4314299	425148008	Squamous cell carcinoma of temple	Disorder	Condition	SNOMED	Valid	Standard
4314501	94690004	Mixed cell type lymphosarcoma of lymph nodes of head, face, and neck	Disorder	Condition	SNOMED	Valid	Standard
4314584	424260006	Squamous cell carcinoma of nasolabial fold	Disorder	Condition	SNOMED	Valid	Standard
4316361	95557003	Red blood cell sequestration in liver	Disorder	Condition	SNOMED	Valid	Standard
4316372	95605009	HELLP syndrome	Disorder	Condition	SNOMED	Valid	Standard
4318988	95710002	Freckle of iris	Disorder	Condition	SNOMED	Valid	Standard
4320490	69800000	Neonatal hepatitis	Disorder	Condition	SNOMED	Valid	Standard
4321687	7021009	Gastrointestinal eosinophilic granuloma	Disorder	Condition	SNOMED	Valid	Standard
4322100	424944001	Mucinous adenocarcinoma cells present, comprising less than 50 percent of malignant cells	Clinical Finding	Condition	SNOMED	Valid	Standard
4322172	70199000	I-cell disease	Disorder	Condition	SNOMED	Valid	Standard
4322387	425230006	Squamous cell carcinoma of lung, TNM stage 3	Disorder	Condition	SNOMED	Valid	Standard
4323972	70958007	Plasma cell hyperplasia of bone marrow	Disorder	Condition	SNOMED	Valid	Standard
4328360	76085008	Leydig cell hyperplasia	Disorder	Condition	SNOMED	Invalid	Non-standard
4330322	22438006	Anemia due to disturbance of proliferation AND/OR differentiation of hematopoietic stem cells	Disorder	Condition	SNOMED	Valid	Standard
4330845	22406001	SCID (severe combined immunodeficiency) due to absent lymphoid stem cells	Disorder	Condition	SNOMED	Valid	Standard
4334728	231826004	Seborrheic keratosis of eyelid	Disorder	Condition	SNOMED	Valid	Standard
4334729	231830001	Squamous cell carcinoma in situ of eyelid	Disorder	Condition	SNOMED	Valid	Standard
4335880	231825000	Squamous cell papilloma of eyelid	Disorder	Condition	SNOMED	Valid	Standard
4335883	231832009	Basal cell carcinoma of eyelid	Disorder	Condition	SNOMED	Valid	Standard
4336012	232088004	Ghost cell glaucoma	Disorder	Condition	SNOMED	Valid	Standard
4336844	87181002	Hyperplasia of islet alpha cells with glucagon excess	Disorder	Condition	SNOMED	Valid	Standard
4336981	87846002	Decreased stratum corneum adhesiveness	Clinical Finding	Condition	SNOMED	Valid	Standard
4337959	87361006	Left shifted white blood cells	Clinical Finding	Condition	SNOMED	Valid	Standard
4338759	231831002	Squamous cell carcinoma of eyelid	Disorder	Condition	SNOMED	Valid	Standard
4339404	88331000	Autoimmune reaction mediated by T cells	Clinical Finding	Condition	SNOMED	Valid	Standard
4343229	239147000	Mast cell nevus	Disorder	Condition	SNOMED	Valid	Standard
4343935	239938009	Giant cell arteritis with polymyalgia rheumatica	Disorder	Condition	SNOMED	Valid	Standard
4347064	239939001	Giant cell arteritis without polymyalgia rheumatica	Disorder	Condition	SNOMED	Valid	Standard
4347562	240794006	Splenic schistosomal giant cell lymphoma	Disorder	Condition	SNOMED	Valid	Standard
19137832	D000077207	Chondrosarcoma, Clear Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19137989	D000088942	Technology Addiction	Main Heading	Condition	MeSH	Valid	Non-standard
19138121	D000782	Aneuploidy	Main Heading	Condition	MeSH	Valid	Non-standard
19138222	D002295	Carcinoma, Transitional Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19138472	D006104	Granuloma, Plasma Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19138473	D006106	Granulosa Cell Tumor	Main Heading	Condition	MeSH	Valid	Non-standard
19138596	D007984	Leydig Cell Tumor	Main Heading	Condition	MeSH	Valid	Non-standard
19138720	D009845	Oligospermia	Main Heading	Condition	MeSH	Valid	Non-standard
19138965	D012517	Sarcoma, Yoshida	Main Heading	Condition	MeSH	Valid	Non-standard
19138977	D012707	Sertoli Cell Tumor	Main Heading	Condition	MeSH	Valid	Non-standard
19139199	D015448	Leukemia, B-Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139200	D015452	Precursor B-Cell Lymphoblastic Leukemia-Lymphoma	Main Heading	Condition	MeSH	Valid	Non-standard
19139201	D015458	Leukemia, T-Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139306	D016694	Gene Rearrangement, delta-Chain T-Cell Antigen Receptor	Main Heading	Condition	MeSH	Valid	Non-standard
19139430	D018228	Sarcoma, Small Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139432	D018249	Adenoma, Oxyphilic	Main Heading	Condition	MeSH	Valid	Non-standard
19139439	D018262	Adenocarcinoma, Clear Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139441	D018267	Carcinoma, Acinar Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139449	D018286	Carcinoma, Giant Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139450	D018287	Carcinoma, Large Cell	Main Heading	Condition	MeSH	Valid	Non-standard
19139454	D018310	Sertoli-Leydig Cell Tumor	Main Heading	Condition	MeSH	Valid	Non-standard
19139458	D018344	T-Lymphocytopenia, Idiopathic CD4-Positive	Main Heading	Condition	MeSH	Valid	Non-standard
19139720	D021441	Carcinoma, Pancreatic Ductal	Main Heading	Condition	MeSH	Valid	Non-standard
19140050	D054198	Precursor Cell Lymphoblastic Leukemia-Lymphoma	Main Heading	Condition	MeSH	Valid	Non-standard
19140065	D054740	Dendritic Cell Sarcoma, Follicular	Main Heading	Condition	MeSH	Valid	Non-standard
19140121	D055954	Corneal Endothelial Cell Loss	Main Heading	Condition	MeSH	Valid	Non-standard
19140294	D059807	S Phase Cell Cycle Checkpoints	Main Heading	Condition	MeSH	Valid	Non-standard
19140340	D061505	Cell Surface Display Techniques	Main Heading	Condition	MeSH	Valid	Non-standard
19140369	D062625	Cystadenofibroma	Main Heading	Condition	MeSH	Valid	Non-standard
19140442	D065309	Atypical Squamous Cells of the Cervix	Main Heading	Condition	MeSH	Valid	Non-standard
19352884	C531777	Islet cell tumor syndrome	Suppl Concept	Condition	MeSH	Valid	Non-standard
19355770	C535298	Red cell phospholipid defect with hemolysis	Suppl Concept	Condition	MeSH	Valid	Non-standard
19355779	C535334	ABCD syndrome	Suppl Concept	Condition	MeSH	Valid	Non-standard
19355847	C535516	Hereditary leiomyomatosis and renal cell cancer	Suppl Concept	Condition	MeSH	Valid	Non-standard
19355866	C535558	Abrikosov's tumor	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356311	C536780	T cell immunodeficiency primary	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356334	C536823	Glassy cell carcinoma of the cervix	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356414	C537049	Aloi Tomasini Isaia syndrome	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356639	C537655	Basal cell carcinoma, infundibulocystic	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356640	C537656	Basal cell carcinoma, multiple	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356715	C537842	Nonmedullary thyroid carcinoma, with or without cell oxyphilia	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356716	C537844	Nonseminomatous germ cell tumor	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356717	C537846	Noonan like syndrome	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356805	C538056	Agammaglobulinemia, non-Bruton type	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356827	C538111	Pancreatic beta cell agenesis with neonatal diabetes mellitus	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356875	C538255	Anaplastic small cell lymphoma	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356948	C538445	Clear-cell metastatic renal cell carcinoma	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356967	C538533	Juvenile giant cell arteritis	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356974	C538557	Renal cell carcinoma 1	Suppl Concept	Condition	MeSH	Valid	Non-standard
19356985	C538614	Papillary renal cell carcinoma, sporadic	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372064	C563565	Cerebellar Granule Cell Hypertrophy and Megalencephaly	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372200	C563785	Pseudohyperkalemia, Familial, 2, due to Red Cell Leak	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372223	C563822	Severe Combined Immunodeficiency, Autosomal Recessive, T Cell Negative, B Cell Positive, NK Cell Positive	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372313	C563982	Hyperparathyroidism, Primary, Caused By Water Clear Cell Hyperplasia	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372423	C564190	Hepatic Adenomas, Familial	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372439	C564218	Glutathione Reductase, Hemolytic Anemia due to Deficiency of, in Red Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372601	C564559	Testicular Germ Cell Tumor 1	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372611	C564583	Cortical Dysplasia of Taylor without Balloon Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19372708	C564777	Male Germ Cell Tumor	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373114	C565522	Hemolytic Anemia with Thermal Sensitivity of Red Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373211	C565693	Palmoplantar Hyperkeratosis with Squamous Cell Carcinoma of Skin and Sex Reversal	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373237	C565731	Craniofacial Anomalies, Empty Sella Turcica, Corneal Endothelial Changes, and Abnormal Retinal and Auditory Bipolar Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373255	C565765	Hypoglobulinemia and Absent B Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373351	C565953	Anemia, Nonspherocytic Hemolytic, associated with Abnormality of Red Cell Membrane	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373644	C566492	Natural Killer Cell Deficiency, Familial Isolated	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373737	C566636	Pten Hamartoma Tumor Syndrome With Granular Cell Tumor	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373755	C566666	Splenomegaly Syndrome With Splenic Germinal Center Hypoplasia And Reduced Circulating T-Helper Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373825	C566807	Pheochromocytoma Islet Cell Tumor Syndrome	Suppl Concept	Condition	MeSH	Valid	Non-standard
19373879	C566911	Renal Tubular Acidosis, Distal, With Normal Red Cell Morphology	Suppl Concept	Condition	MeSH	Valid	Non-standard
19374016	C567168	Leydig Cell Adenoma, Somatic, with Male-Limited Precocious Puberty	Suppl Concept	Condition	MeSH	Valid	Non-standard
19374036	C567200	Immunodeficiency, Hypogammaglobulinemia, and Reduced B Cells	Suppl Concept	Condition	MeSH	Valid	Non-standard
19374332	C567703	Diarrhea 5, With Tufting Enteropathy, Congenital	Suppl Concept	Condition	MeSH	Valid	Non-standard
19374383	C567789	Basal Cell Carcinoma, Nonsyndromic	Suppl Concept	Condition	MeSH	Valid	Non-standard
19387868	D000090362	Mast Cell Activation Disorders	Main Heading	Condition	MeSH	Valid	Non-standard
19389200	D002471	Cell Transformation, Neoplastic	Main Heading	Condition	MeSH	Valid	Non-standard
19396371	D018295	Neoplasms, Basal Cell	Main Heading	Condition	MeSH	Valid	Non-standard
